scenario,expected_profile,environment,config_id,baseline,metric,target,mediator
null_metric,no-increment,B,cfg_0006,-0.909319094235023,-0.23354322022343163,-0.988220048182624,
null_metric,no-increment,A,cfg_0006,0.0871828109314621,0.8672409122902978,-0.18436235769098594,
null_metric,no-increment,A,cfg_0006,0.8723696456145394,-0.30430518405808304,1.7259601131475266,
null_metric,no-increment,A,cfg_0007,-0.6032280738915371,0.6779244604352218,-0.27152039795082195,
null_metric,no-increment,A,cfg_0007,-0.7513916337971243,-2.0870739288630373,-0.7043332513519304,
null_metric,no-increment,A,cfg_0007,-0.14125333972420162,1.2294195341690313,-1.1388118462505505,
null_metric,no-increment,A,cfg_0007,0.28994861063685873,2.441555112668879,-0.4784641928375235,
null_metric,no-increment,A,cfg_0007,-0.5430168538750584,0.4996451254193755,-1.4687451683930093,
null_metric,no-increment,B,cfg_0008,-0.33414777260414413,-0.08652417693687779,-0.3702572785419441,
null_metric,no-increment,B,cfg_0008,-0.23126854919941442,-0.5350744759603904,-0.2606173357143505,
null_metric,no-increment,A,cfg_0008,-1.085791594388391,0.6997681327726023,-0.8722928201068577,
null_metric,no-increment,A,cfg_0008,-0.1775371091378231,-0.6501739453930647,0.37579745510226376,
null_metric,no-increment,A,cfg_0008,-0.5600478028385394,-0.8187338866351151,-1.4089872391577543,
null_metric,no-increment,B,cfg_0009,1.5833891631166686,-2.128904288444754,0.8329774179018418,
null_metric,no-increment,B,cfg_0009,-0.5173224351644886,0.24260815202086145,-1.0323897887228142,
null_metric,no-increment,A,cfg_0009,0.4571110021156088,-0.29082580523619617,0.693655577710636,
null_metric,no-increment,A,cfg_0009,0.3795188412667755,-0.23596750808856531,0.5243493248424603,
null_metric,no-increment,A,cfg_0009,-1.118032120720612,-0.0023097147217655705,-1.7007552487363848,
null_metric,no-increment,B,cfg_0010,-1.2489496872883699,-0.7081177693810502,-1.647502255129371,
null_metric,no-increment,A,cfg_0010,-0.44548563022091037,0.18735159759892722,-0.25122525512036553,
null_metric,no-increment,A,cfg_0010,0.6625741171223004,-1.0799221701233737,0.6860214443561085,
null_metric,no-increment,A,cfg_0010,-0.5732393121482832,-0.11538988853860811,-0.030876525878943073,
null_metric,no-increment,A,cfg_0010,-0.656154410527188,-0.2814173483258044,-1.1153720229957926,
null_metric,no-increment,B,cfg_0011,-2.900220739742524,-1.7082958433170228,-2.9898734413799,
null_metric,no-increment,A,cfg_0011,-0.39683889220352336,-1.2119706997892028,-0.9541560419790454,
null_metric,no-increment,A,cfg_0011,0.31247888349147446,-0.5924914539529242,0.9279931612434233,
null_metric,no-increment,B,cfg_0011,0.4446872259759249,-0.5624202981084024,0.9919495311714696,
null_metric,no-increment,A,cfg_0011,0.4291922627412288,0.25919884789899744,0.6817649263593069,
null_metric,no-increment,B,cfg_0012,-0.3278444837375698,-0.4049933883498621,0.19221442565344782,
null_metric,no-increment,A,cfg_0012,-0.22715782920021105,-0.051162100853359725,0.5146921927176429,
null_metric,no-increment,B,cfg_0012,0.8322762540710773,-0.40881216321585817,1.6173471068818763,
null_metric,no-increment,B,cfg_0012,-0.1357108845066528,-2.5901351688821284,0.7834070718265485,
null_metric,no-increment,B,cfg_0012,-2.303043331597548,-0.12339602272952155,-2.704161383194446,
null_metric,no-increment,B,cfg_0013,1.0200096809211507,-0.8421700311150536,0.5757487914875565,
null_metric,no-increment,B,cfg_0013,-1.077680461446361,-0.1598454645272317,-0.38011373217164135,
null_metric,no-increment,B,cfg_0013,1.3752888764396984,-0.7660783957029785,1.1377210622056944,
null_metric,no-increment,A,cfg_0013,1.6941469685190245,0.6556766573404396,0.722344650357401,
null_metric,no-increment,A,cfg_0013,0.7624396753582462,-0.04591364744248045,0.5094754500450969,
null_metric,no-increment,A,cfg_0014,0.9041157010548843,0.7082712148991408,1.4596420472148233,
null_metric,no-increment,B,cfg_0014,1.8577986996740437,0.7813918274538416,1.5998304962885204,
null_metric,no-increment,B,cfg_0014,-1.1021243057016483,-0.5666414676793036,-0.6863538210636556,
null_metric,no-increment,B,cfg_0014,0.25385183791912785,0.8152732069524729,0.41875041751673026,
null_metric,no-increment,B,cfg_0014,0.23906613529920237,0.2287355587215615,-0.49994300347930176,
null_metric,no-increment,A,cfg_0015,-0.9671096644883797,-1.0579485844394967,-0.7214020619366297,
null_metric,no-increment,A,cfg_0015,2.0118124577499223,-0.11597365061390945,2.0158256642809103,
null_metric,no-increment,B,cfg_0015,-0.5806933840648487,0.09406932017264226,-0.8829791771044788,
null_metric,no-increment,A,cfg_0015,-0.7312463047964585,1.2699176973686377,-1.5171350316048815,
null_metric,no-increment,A,cfg_0015,0.26771424864111976,-0.34856662392133786,1.1441577886734693,
null_metric,no-increment,A,cfg_0016,1.031117598320603,1.5708644989582856,0.5295077260663144,
null_metric,no-increment,B,cfg_0016,-0.6010465330455554,0.7698791459606226,-1.720694679860215,
null_metric,no-increment,A,cfg_0016,-0.599567291867129,-2.1142577074058213,-0.1434672714260632,
null_metric,no-increment,A,cfg_0016,0.5041091112768987,-1.0355759565569556,0.257720571824673,
null_metric,no-increment,A,cfg_0016,-1.4256144995058972,0.5865478772980256,-0.7766681894116534,
null_metric,no-increment,A,cfg_0017,-0.7725856157110249,-1.4553341986087887,-0.8315643009402007,
null_metric,no-increment,A,cfg_0017,-0.838235133207386,0.4761825510507366,-0.8479688424257037,
null_metric,no-increment,B,cfg_0017,-0.43433427047123907,1.3826155601759385,-0.11396977226259869,
null_metric,no-increment,A,cfg_0017,-0.14226639994079493,-0.26816127279002727,-0.07979374658719215,
null_metric,no-increment,A,cfg_0017,1.8442084273726254,1.4076926838914374,1.90440839928708,
null_metric,no-increment,B,cfg_0018,0.9073609233283382,1.3239345560687565,1.4999456159728575,
null_metric,no-increment,A,cfg_0018,0.022398215645577008,-0.05634217967280286,-0.4750817610938508,
null_metric,no-increment,A,cfg_0018,-0.22470189080021868,-0.03335946399133509,0.07916169125646888,
null_metric,no-increment,B,cfg_0018,0.8743512655863797,0.18123852035006066,1.0309267379214577,
null_metric,no-increment,B,cfg_0018,0.42839992881418004,0.44489465428690567,-0.45350821807565883,
null_metric,no-increment,A,cfg_0019,0.8912089562679866,-1.5574582576773173,1.4990823760552838,
null_metric,no-increment,A,cfg_0019,1.380975078688279,-0.14491682582006976,1.8022959525076303,
null_metric,no-increment,B,cfg_0019,-1.0081849081838261,-1.6732542295802204,-0.16449362626993802,
null_metric,no-increment,B,cfg_0019,-2.25285495882216,-0.34513322502923377,-2.4925921447916592,
null_metric,no-increment,B,cfg_0019,-0.02180249422278157,-0.21940533655214675,-0.6254640537388702,
null_metric,no-increment,A,cfg_0020,0.07946136983918599,-1.817429411176526,1.7651888572186951,
null_metric,no-increment,B,cfg_0020,0.2867788589330179,-1.263536983215834,-0.27210398251044765,
null_metric,no-increment,A,cfg_0020,-0.5988237649112302,-0.3980898574811445,-1.0345642478721748,
null_metric,no-increment,A,cfg_0020,-0.23262027971067567,2.160345106755486,0.07176239456993622,
null_metric,no-increment,A,cfg_0020,0.5587366976509724,-1.3867368131355684,0.32080930891844706,
null_metric,no-increment,A,cfg_0021,0.612558460106959,0.1245523542643073,0.8388248753095113,
null_metric,no-increment,B,cfg_0021,1.330978842879996,-0.8935495461278214,0.6025642162212582,
null_metric,no-increment,A,cfg_0021,-2.166279414080061,-0.37504268575003535,-3.0995496306293338,
null_metric,no-increment,B,cfg_0021,-1.6486584858234326,0.9851755697159447,-1.949663061918855,
null_metric,no-increment,A,cfg_0021,1.4619411988891542,0.3104747436334908,1.8320784525745581,
null_metric,no-increment,A,cfg_0022,0.6081985375729924,0.42577859925695133,0.5900629313846236,
null_metric,no-increment,B,cfg_0022,0.7934348767802004,0.48875873293237526,1.4502063915069157,
null_metric,no-increment,B,cfg_0022,-0.284834487528731,0.575499599845922,-0.4291927446352523,
null_metric,no-increment,B,cfg_0022,-0.47415539300514364,-2.1615670038640196,-0.37074279347851163,
null_metric,no-increment,B,cfg_0022,0.19980373745249375,0.3860462253269192,-0.2990133520489669,
null_metric,no-increment,A,cfg_0023,-0.9397875074830885,-0.08508497907856256,-1.7424637300140384,
null_metric,no-increment,B,cfg_0023,-1.5301616870839059,0.39745115695481015,-2.196846221620615,
null_metric,no-increment,A,cfg_0023,-1.1105699098412865,0.8363769172621162,-1.547262925253372,
null_metric,no-increment,A,cfg_0023,0.11652618312046131,0.4156628060061221,1.1954776432569703,
null_metric,no-increment,B,cfg_0023,0.6371912896310162,0.6904016820280002,-0.06946407653592368,
null_metric,no-increment,B,cfg_0024,1.6512593507155429,-1.1714582346566726,1.166815258771151,
null_metric,no-increment,B,cfg_0024,0.3718213857762838,0.4478068464830792,1.1243809637422724,
null_metric,no-increment,B,cfg_0024,0.4725170068679937,-0.1092694258240487,0.10661095245433466,
null_metric,no-increment,A,cfg_0024,1.6881409287344062,-0.08649315661441682,2.011391221923988,
null_metric,no-increment,B,cfg_0024,-0.7766554253614278,1.3001347266845023,-2.0285864752340936,
null_metric,no-increment,A,cfg_0025,-0.9592913718409568,-0.4886709313879904,-1.4933128291290005,
null_metric,no-increment,A,cfg_0025,-0.5379316561654733,-0.6666055443527478,-0.2571926856466129,
null_metric,no-increment,A,cfg_0025,-0.0962240636466996,-1.3135679221959882,-1.0300800439086004,
null_metric,no-increment,A,cfg_0025,2.023235773061036,-0.2956010988953114,2.120928056775649,
null_metric,no-increment,B,cfg_0025,-0.3488404699267934,1.070686254368327,-0.33069074357069383,
null_metric,no-increment,A,cfg_0026,1.3071134003524625,-1.6677896267285217,0.9970446268642823,
null_metric,no-increment,B,cfg_0026,-0.47266081025257173,0.2512180153679789,-0.6247198295861269,
null_metric,no-increment,A,cfg_0026,0.49141618023089634,-2.5327617498718564,0.8774072647603497,
null_metric,no-increment,A,cfg_0026,0.6813169289424645,-0.690258769110367,0.6510437621243829,
null_metric,no-increment,A,cfg_0026,0.5329525398903965,0.4374919341046126,1.0717748724445733,
null_metric,no-increment,A,cfg_0027,0.7510465546567943,-0.538559827520861,1.1781563844753125,
null_metric,no-increment,B,cfg_0027,-0.6890394381281356,-1.2020354037725463,0.15442172305172108,
null_metric,no-increment,B,cfg_0027,1.4561473693108637,-0.36823392736018573,1.2213175633652726,
null_metric,no-increment,B,cfg_0027,0.9809923461852852,0.9891086013178257,1.0718074841855623,
null_metric,no-increment,A,cfg_0027,-0.7018786834872582,1.4919350114757661,-1.2837996243861685,
null_metric,no-increment,A,cfg_0028,0.5057631571336314,1.5122105736102098,0.8435696207915934,
null_metric,no-increment,B,cfg_0028,-1.07316077990598,0.6822885460452597,-1.4665282712587147,
null_metric,no-increment,B,cfg_0028,0.09490033970525869,0.36057928003930834,0.43105569349230155,
null_metric,no-increment,A,cfg_0028,-1.1710863906723505,0.9858383063541956,-1.326764044521151,
null_metric,no-increment,A,cfg_0028,0.7183665575698974,-1.1563720369531998,0.6217398792189971,
null_metric,no-increment,B,cfg_0029,2.9643709900113557,-0.9692026406181566,3.0877233679059777,
null_metric,no-increment,B,cfg_0029,1.47084001348735,1.291556002270261,1.060307748320075,
null_metric,no-increment,B,cfg_0029,0.7307794218428268,0.8562732840787258,0.36030657192096555,
null_metric,no-increment,B,cfg_0029,-0.9028715141134613,0.8750821643654566,-1.248290802446236,
null_metric,no-increment,B,cfg_0029,0.3802580125186096,0.22182580403164226,0.07929740141944647,
null_metric,no-increment,B,cfg_0030,1.1845560951901957,-0.8249948838446639,1.5220073220676018,
null_metric,no-increment,B,cfg_0030,-0.08838303224072712,-1.0801021819776502,-0.30653395719938953,
null_metric,no-increment,A,cfg_0030,0.12927855482870204,0.938046907328073,-0.1913460972249149,
null_metric,no-increment,A,cfg_0030,-1.6943426796774084,1.0828266136218052,-1.2491887036850218,
null_metric,no-increment,A,cfg_0030,-0.8554204851920025,-1.1204731501865897,-0.4822648294348877,
null_metric,no-increment,B,cfg_0031,-1.8483526617666735,-0.7395141068917201,-1.9415394978983846,
null_metric,no-increment,A,cfg_0031,1.9144691061207377,-0.10289315196992849,3.2601703508873454,
null_metric,no-increment,A,cfg_0031,0.47263212924378845,0.8746378411462777,-0.10985967773328592,
null_metric,no-increment,A,cfg_0031,0.7246909769053713,-0.3405384325020318,1.5999314484241052,
null_metric,no-increment,A,cfg_0031,-0.2026986420404116,-0.8522264950079212,-0.06855335186869296,
null_metric,no-increment,B,cfg_0032,-1.4606652749674036,0.988418936943704,-0.9167990157961251,
null_metric,no-increment,A,cfg_0032,0.17597083382716427,0.5972736347854252,0.002260968526198892,
null_metric,no-increment,A,cfg_0032,-0.6364888554360455,-0.6942556444510805,-0.0036503411074445546,
null_metric,no-increment,B,cfg_0032,-0.9698263345674594,-0.6593542120635544,-1.5200903303527256,
null_metric,no-increment,A,cfg_0032,0.05541093776171159,1.1099761176532368,0.4849462203181668,
null_metric,no-increment,A,cfg_0033,0.10981831503877666,-1.2808748163508081,0.24370387788529246,
null_metric,no-increment,A,cfg_0033,-0.18049263174436744,-0.29287583956369884,0.3059934870084521,
null_metric,no-increment,A,cfg_0033,-0.7742687816113523,0.4493076000140611,-1.0487727835940597,
null_metric,no-increment,A,cfg_0033,-0.9858678341721334,0.16438618841540753,-0.7622520365245467,
null_metric,no-increment,A,cfg_0033,0.006320581300227861,0.9294147513288626,-0.4324489267207245,
null_metric,no-increment,B,cfg_0034,1.2224853114413154,-1.711013604714204,1.017252222691903,
null_metric,no-increment,B,cfg_0034,-1.604310120579891,0.01760893099940252,-1.7486700692618729,
null_metric,no-increment,B,cfg_0034,-0.6571819934315685,0.30116198017166795,-0.9981156640502401,
null_metric,no-increment,A,cfg_0034,-0.16235828655231635,0.3335966362235727,-0.4400508174256357,
null_metric,no-increment,B,cfg_0034,-0.15873798986043386,0.5769138729470785,-0.8386604686638865,
null_metric,no-increment,B,cfg_0035,-0.5927634242444517,-1.1668671669299437,-0.6695147518999898,
null_metric,no-increment,A,cfg_0035,1.9285065487190431,1.4451449292493006,2.7168851526451734,
null_metric,no-increment,B,cfg_0035,0.399799120028944,0.45404294930308964,1.9517923280448577,
null_metric,no-increment,B,cfg_0035,-0.9853834736418244,0.5606300493582165,-1.452863297164375,
null_metric,no-increment,B,cfg_0035,-1.8821308940695523,-0.5768656180040214,-2.3056544856207153,
null_metric,no-increment,A,cfg_0036,-0.17214987401979467,0.1807500653895794,0.004710590967226841,
null_metric,no-increment,B,cfg_0036,1.479468756664429,1.3304609379367098,1.7473019968993455,
null_metric,no-increment,A,cfg_0036,0.19276710173583192,-0.015179486752300013,-0.5234791584586852,
null_metric,no-increment,A,cfg_0036,-2.3159909779273704,0.19535739980398897,-3.588134894049458,
null_metric,no-increment,A,cfg_0036,-1.3769433806742357,0.3167161219968576,-1.2406551255666967,
null_metric,no-increment,B,cfg_0037,0.12291695848756362,-1.6330601367125792,0.8506448310798107,
null_metric,no-increment,A,cfg_0037,1.0676102615078604,-0.17255968163342175,1.8424612710900314,
null_metric,no-increment,B,cfg_0037,0.14107446685739256,0.6930165120691836,0.13100075418424198,
null_metric,no-increment,B,cfg_0037,0.1492933105461135,-0.48854549674482883,0.9079491383332321,
null_metric,no-increment,B,cfg_0037,1.0729963447895543,-0.042169262262310415,0.97474861179513,
null_metric,no-increment,A,cfg_0038,1.2562533245222551,-0.03274752688392293,0.4837529051180923,
null_metric,no-increment,B,cfg_0038,-0.676530525437766,-1.579944023352088,-0.7551164556605312,
null_metric,no-increment,A,cfg_0038,0.4380457793395346,0.8043077859757292,1.0015165670131725,
null_metric,no-increment,B,cfg_0038,-0.9573832150993403,-1.354044106928368,-0.8908769769782827,
null_metric,no-increment,B,cfg_0038,-1.0765697973566228,0.4226679414849526,-1.3926068374907694,
null_metric,no-increment,B,cfg_0039,0.5883406450393772,-0.13359660836591944,0.6131544725628818,
null_metric,no-increment,B,cfg_0039,-1.423440866962666,-0.3411238534359255,-1.243419565532996,
null_metric,no-increment,A,cfg_0039,0.1698638673047373,0.06678079473058181,0.24135903986232732,
null_metric,no-increment,B,cfg_0039,0.31419903062776083,0.7536795486546626,0.47621687961567594,
null_metric,no-increment,B,cfg_0039,0.8612876095504199,0.8134591027696112,1.0643752574556145,
null_metric,no-increment,B,cfg_0040,-1.1504291882493116,-0.4303413445610898,-0.567769462163078,
null_metric,no-increment,B,cfg_0040,0.38081620136544136,-0.16446367670590692,0.44935989862118614,
null_metric,no-increment,A,cfg_0040,-0.12542818631614266,-0.8594290866093661,-0.21306357443293433,
null_metric,no-increment,A,cfg_0040,1.4860602411657748,-1.4614988303839795,1.6791060904147224,
null_metric,no-increment,B,cfg_0040,-0.7427522358152787,0.9509393828970377,-0.4218339649985676,
null_metric,no-increment,B,cfg_0041,-1.1100206320463282,-1.0972529271477596,-2.0711672941689656,
null_metric,no-increment,A,cfg_0041,0.5002211367088556,-0.7353003455212768,1.1266685214791927,
null_metric,no-increment,A,cfg_0041,-0.8558121996885317,0.37940419137102044,0.07295670671045817,
null_metric,no-increment,A,cfg_0041,-1.2942976898550156,-1.3476911863661996,-1.2836990607979346,
null_metric,no-increment,B,cfg_0041,0.9100717566792268,0.48009573859609744,1.2442041553790781,
null_metric,no-increment,A,cfg_0042,0.43038637363658355,-0.8437465172537818,0.021130134276626966,
null_metric,no-increment,A,cfg_0042,-3.1114224759038254,-1.1364295039403625,-2.7447464299792204,
null_metric,no-increment,A,cfg_0042,-0.9209848857125918,-0.5806673383095312,-1.3915183708212473,
null_metric,no-increment,B,cfg_0042,-1.1080369867323656,-0.8510549829326656,-1.0117954418322483,
null_metric,no-increment,B,cfg_0042,0.6443473296263564,0.23605617773154905,0.9578297760714779,
null_metric,no-increment,B,cfg_0043,1.4725629340858089,1.4181350072911032,1.0373648905247776,
null_metric,no-increment,A,cfg_0043,2.0581152931069537,0.6740576976338167,1.4465008024710109,
null_metric,no-increment,B,cfg_0043,0.7061260422518802,0.46493945682501314,0.5135881878148396,
null_metric,no-increment,B,cfg_0043,-1.0960117675434855,-0.6153135999013761,-1.4088546698577638,
null_metric,no-increment,A,cfg_0043,-1.131272263634678,-0.24113219352805185,-1.3118162221682124,
null_metric,no-increment,A,cfg_0044,-0.9527356859236873,0.09236754014989979,-1.5599719011936142,
null_metric,no-increment,B,cfg_0044,0.4894059390638143,-0.07587715048288432,1.081935999151828,
null_metric,no-increment,B,cfg_0044,1.2654211894151524,0.12459855613100802,1.1136590942727427,
null_metric,no-increment,A,cfg_0044,-1.91775604128544,-1.2217894831377851,-1.6783103791580423,
null_metric,no-increment,B,cfg_0044,0.6092449115832982,1.7394149500587701,-0.2881218390249758,
null_metric,no-increment,B,cfg_0045,0.9278559601625068,-1.3707805958466925,0.6016839074847484,
null_metric,no-increment,B,cfg_0045,0.315969474351436,-0.18496524830106792,1.1898013592749122,
null_metric,no-increment,A,cfg_0045,3.2362323840578138,0.7865049549785962,2.750562348162493,
null_metric,no-increment,A,cfg_0045,0.5352488533841071,-0.787831329432914,0.6882530546408118,
null_metric,no-increment,A,cfg_0045,0.03249183319659698,1.006918668313095,1.177959457629192,
null_metric,no-increment,A,cfg_0046,0.6105215431044476,-1.4556620600244286,0.6058496461454311,
null_metric,no-increment,A,cfg_0046,-0.5441767591542985,-0.7892222992306254,0.2796687861100783,
null_metric,no-increment,A,cfg_0046,-1.0992649535176389,-2.398213450491559,-1.595675209855011,
null_metric,no-increment,A,cfg_0046,0.42218033928460746,0.9851254646311053,0.155373677082205,
null_metric,no-increment,B,cfg_0046,1.1536257788612077,-1.2439081448780887,1.1166759827594637,
null_metric,no-increment,B,cfg_0047,-0.2349374002498055,-0.7440329900774474,-0.5362827321673727,
null_metric,no-increment,A,cfg_0047,0.9257199380199073,0.7120398633097149,1.1099348484559783,
null_metric,no-increment,A,cfg_0047,-0.37577370562543244,0.28823981816609273,-1.3564557013356766,
null_metric,no-increment,B,cfg_0047,1.6313911586009147,1.0069395613780447,1.0437385644530761,
null_metric,no-increment,B,cfg_0047,0.21478963496723885,0.589056454803553,0.9297687291589498,
null_metric,no-increment,B,cfg_0048,0.5343138645770067,0.8319095375562064,0.5953962730489811,
null_metric,no-increment,B,cfg_0048,0.7661656244751315,-0.5405861351639765,1.0291709371532436,
null_metric,no-increment,B,cfg_0048,-1.3520780579147114,-0.14639181479408447,-0.43234293518099065,
null_metric,no-increment,B,cfg_0048,-0.18212742998153664,0.6774911792874516,-1.147267787417705,
null_metric,no-increment,B,cfg_0048,1.840527408847227,0.6907853217211101,0.19354585484279507,
null_metric,no-increment,A,cfg_0049,0.03649257013959977,0.883761190648946,1.004483587193539,
null_metric,no-increment,B,cfg_0049,1.4026067526599917,-0.8279961873158785,0.6427929944094437,
null_metric,no-increment,A,cfg_0049,0.8840908395986957,-1.1585467696505203,0.9210583362592304,
null_metric,no-increment,B,cfg_0049,-1.8277290346992463,-1.317337290210919,-2.7302007974835125,
null_metric,no-increment,A,cfg_0049,0.707370671076363,-0.5359696794648058,-0.7071085567494781,
null_metric,no-increment,A,cfg_0050,-1.0882880464857139,-0.16391499472723772,-1.1408165405822113,
null_metric,no-increment,A,cfg_0050,0.2612309610503803,-1.256106578212027,0.5064241466696746,
null_metric,no-increment,A,cfg_0050,-0.4156013498924418,-0.24699493794731264,-0.8806020096813423,
null_metric,no-increment,B,cfg_0050,0.02176174637997512,0.5682849715126078,-1.3869756428268398,
null_metric,no-increment,A,cfg_0050,-0.07087819200575916,0.9257398043691064,0.0849991722244741,
null_metric,no-increment,B,cfg_0051,0.24266802192757134,-0.6504670837030322,1.273599913651167,
null_metric,no-increment,A,cfg_0051,-0.44831326309615965,0.5045990079792927,-1.413469678653505,
null_metric,no-increment,A,cfg_0051,-1.3509739674468209,-1.3396222333727543,-0.9449847667557469,
null_metric,no-increment,A,cfg_0051,-1.0099544539866498,-0.7234050854715816,-0.872097839370847,
null_metric,no-increment,B,cfg_0051,0.9162399244243266,0.04314756043531425,-0.11598652887296124,
null_metric,no-increment,A,cfg_0052,1.7244937327895602,-0.709096704340893,2.2653710035443533,
null_metric,no-increment,B,cfg_0052,0.23257176663167994,-0.8421366780316959,0.31953095197181297,
null_metric,no-increment,B,cfg_0052,0.8422973762805964,0.20474271351579082,0.7504063628460536,
null_metric,no-increment,B,cfg_0052,0.9768538513299708,-1.0547545113681958,1.6651808539840731,
null_metric,no-increment,B,cfg_0052,-1.3658236817650753,0.04708143335100087,-1.3616691548026627,
null_metric,no-increment,B,cfg_0053,-1.8726513273882912,-0.17105590713072644,-1.182468895434092,
null_metric,no-increment,A,cfg_0053,-0.05125640412410287,0.44447721925355216,1.3766706537431304,
null_metric,no-increment,B,cfg_0053,-1.892311464677606,0.6903170099506187,-1.7854751732576248,
null_metric,no-increment,A,cfg_0053,-0.2724853434833264,0.06859878468679302,-0.04073389994384327,
null_metric,no-increment,A,cfg_0053,-1.4782237426784206,-0.5618168469662292,-1.8016759280067611,
null_metric,no-increment,A,cfg_0054,-0.624036628265165,0.9425195270048022,0.21266719419160274,
null_metric,no-increment,B,cfg_0054,-0.7511868669856704,0.1311848012837274,-1.4329410294970786,
null_metric,no-increment,B,cfg_0054,0.5199974507603043,-0.9459634401294506,0.2335926094083049,
null_metric,no-increment,B,cfg_0054,-0.6472435013594432,0.10638638225991413,-0.6819895593051752,
null_metric,no-increment,B,cfg_0054,-1.1477532333253937,-0.6787824166277422,-1.2482623724119448,
null_metric,no-increment,B,cfg_0055,0.04880504838793347,-2.5914104898795176,-0.3435575285891423,
null_metric,no-increment,B,cfg_0055,2.967183970895836,-1.0254215162793088,3.449638007938297,
null_metric,no-increment,A,cfg_0055,0.4927751397850029,-0.4454963658079022,0.32192228384632515,
null_metric,no-increment,B,cfg_0055,-1.9449262398674567,-0.524569286723177,-3.128677118747377,
null_metric,no-increment,B,cfg_0055,0.0913139328950341,-1.6049099452847393,0.7294498914943961,
null_metric,no-increment,B,cfg_0056,2.571097255023504,-0.4164688861441849,3.522928376432824,
null_metric,no-increment,B,cfg_0056,0.1691417956474309,0.3599312462243438,-0.13790136920154752,
null_metric,no-increment,B,cfg_0056,1.2806658976485965,-1.206747604809421,2.0274619864125416,
null_metric,no-increment,A,cfg_0056,1.1101142656999716,0.18970077987623235,0.8166881590038579,
null_metric,no-increment,A,cfg_0056,1.1883747919810879,-2.093627668972574,0.641725141275229,
null_metric,no-increment,A,cfg_0057,1.0507947479496411,0.4380444439142681,0.5437280445838196,
null_metric,no-increment,A,cfg_0057,0.2826496346329715,-0.6336059452549976,1.1831321497831846,
null_metric,no-increment,A,cfg_0057,-0.18431639917405046,-1.4074181062328703,0.5678559736942301,
null_metric,no-increment,A,cfg_0057,-0.27854918924790806,1.0406109372849124,0.10383204647718891,
